participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dafa,S1,R1,lift,49804,0.5541,0.0258,-0.0796,-14.9482,18.5261,-5.2523
dafa,S1,R1,lift,49814,0.5529,0.0256,-0.0806,-16.5338,29.7697,-4.5092
dafa,S1,R1,lift,49824,0.5518,0.0253,-0.0814,-17.9568,40.4998,-4.2014
dafa,S1,R1,lift,49834,0.5509,0.0249,-0.0821,-19.3154,49.6271,-4.5698
dafa,S1,R1,lift,49844,0.5501,0.0246,-0.0829,-20.7714,56.6053,-5.74
dafa,S1,R1,lift,49854,0.5493,0.0246,-0.0837,-22.5017,61.9794,-7.4603
dafa,S1,R1,lift,49864,0.5485,0.0247,-0.0844,-24.4515,66.7824,-8.8391
dafa,S1,R1,lift,49874,0.5479,0.025,-0.0851,-26.5266,71.7895,-9.1466
dafa,S1,R1,lift,49884,0.5475,0.0251,-0.0856,-28.6451,77.2877,-8.375
dafa,S1,R1,lift,49894,0.5474,0.0252,-0.0859,-30.7422,82.9998,-7.0322
dafa,S1,R1,lift,49904,0.5477,0.0252,-0.0862,-32.6993,88.2385,-5.7216
dafa,S1,R1,lift,49914,0.5483,0.0252,-0.0864,-34.4242,91.9473,-4.7677
dafa,S1,R1,lift,49924,0.5493,0.0253,-0.0866,-36.0491,93.5144,-4.5358
dafa,S1,R1,lift,49934,0.5506,0.0258,-0.0868,-37.7941,93.0644,-5.0296
dafa,S1,R1,lift,49944,0.5519,0.0265,-0.087,-39.6136,91.2344,-5.0233
dafa,S1,R1,lift,49954,0.5529,0.0273,-0.0872,-41.3402,88.8336,-3.4527
dafa,S1,R1,lift,49964,0.5538,0.0281,-0.0873,-42.9903,87.0015,-0.1248
dafa,S1,R1,lift,49974,0.5549,0.0288,-0.0875,-44.4455,86.6126,4.9639
dafa,S1,R1,lift,49984,0.5564,0.0292,-0.0876,-45.4212,87.487,11.1739
dafa,S1,R1,lift,49994,0.5582,0.0295,-0.0877,-45.6368,88.7445,17.1893
dafa,S1,R1,lift,50004,0.5602,0.0297,-0.0878,-45.2204,89.7702,21.6174
dafa,S1,R1,lift,50014,0.5622,0.0301,-0.088,-44.7877,90.6863,24.6019
dafa,S1,R1,lift,50024,0.5641,0.0307,-0.0882,-44.2986,91.8489,27.069
dafa,S1,R1,lift,50034,0.5661,0.0313,-0.0883,-43.6697,93.5227,29.0825
dafa,S1,R1,lift,50044,0.568,0.0319,-0.0884,-43.0615,95.874,31.6451
dafa,S1,R1,lift,50054,0.5702,0.0324,-0.0884,-42.2552,99.063,34.6052
dafa,S1,R1,lift,50064,0.5727,0.0327,-0.0884,-41.3561,102.899,36.6385
dafa,S1,R1,lift,50074,0.5755,0.0329,-0.0884,-40.2728,106.9813,37.8053
dafa,S1,R1,lift,50084,0.5785,0.0329,-0.0881,-38.9522,110.49,37.8652
dafa,S1,R1,lift,50094,0.5815,0.033,-0.0876,-37.7419,112.3672,36.5835
dafa,S1,R1,lift,50104,0.5843,0.0333,-0.0872,-36.6624,112.472,34.4718
dafa,S1,R1,lift,50114,0.5868,0.0339,-0.0869,-35.8474,111.4799,31.7305
dafa,S1,R1,lift,50124,0.5889,0.0347,-0.0868,-35.2681,110.6196,29.2367
dafa,S1,R1,lift,50134,0.5911,0.0356,-0.0866,-34.4446,110.593,28.1885
dafa,S1,R1,lift,50144,0.5935,0.0364,-0.0863,-33.0769,111.4115,28.7363
dafa,S1,R1,lift,50154,0.5961,0.0369,-0.0859,-31.1019,112.7559,30.1765
dafa,S1,R1,lift,50164,0.5989,0.0373,-0.0854,-28.535,114.1596,31.6502
dafa,S1,R1,lift,50174,0.6017,0.0375,-0.0848,-25.386,115.2644,32.6983
